"","name","decimalLongitude","decimalLatitude"
"47587","Dipodomys compactus",-97.06083,27.558932
"47597","Dipodomys compactus",-97.160046,26.07306
"47598","Liomys irroratus",-98.89333,26.955064
"47599","Dipodomys compactus",-98.67806,27.21965
"47601","Dipodomys ordii",-98.954645,27.30639
"47602","Dipodomys ordii",-99.393126,27.50611
"47604","Liomys irroratus",-97.863536,26.48111
"47605","Liomys irroratus",-97.863536,26.48111
"47606","Chaetodipus hispidus",-98.892424,27.46556
"47607","Liomys irroratus",-99.138942,26.55861
"47612","Chaetodipus hispidus",-97.976997,27.530001
"47619","Chaetodipus hispidus",-97.895999,27.520432
"47620","Dipodomys compactus",-97.261559,26.509984
"47629","Perognathus merriami",-98.927823,27.42467
"47630","Dipodomys compactus",-97.06083,27.558932
"47634","Perognathus merriami",-100.09252,28.317221
"47635","Dipodomys compactus",-98.759409,27.30639
"47636","Dipodomys ordii",-99.202292,26.968275
"47639","Perognathus merriami",-98.759409,27.30639
"47643","Chaetodipus hispidus",-99.09472,28.84857
"47644","Liomys irroratus",-97.863536,26.48111
"47645","Liomys irroratus",-97.863536,26.48111
"47646","Liomys irroratus",-97.863536,26.48111
"47647","Liomys irroratus",-97.863536,26.48111
"47648","Liomys irroratus",-97.863536,26.48111
"47650","Perognathus merriami",-99.39952,28.34528
"47651","Perognathus merriami",-99.39952,28.34528
"47652","Chaetodipus hispidus",-97.765828,28.81889
"47653","Chaetodipus hispidus",-97.860555,28.09417
"47657","Dipodomys compactus",-97.06083,27.558932
"47659","Perognathus merriami",-97.81472,27.269417
"47666","Dipodomys compactus",-97.160046,26.07306
"47667","Chaetodipus hispidus",-99.781857,28.422885
"47668","Dipodomys compactus",-99.08872,27.021005
"47669","Dipodomys compactus",-98.707041,26.37944
"47670","Dipodomys ordii",-99.393126,27.50611
"47673","Chaetodipus hispidus",-99.09472,28.84857
"47674","Liomys irroratus",-97.863536,26.48111
"47676","Chaetodipus hispidus",-100.416755,28.70889
"47677","Chaetodipus hispidus",-97.765828,28.81889
"47678","Chaetodipus hispidus",-97.860555,28.09417
"47682","Chaetodipus hispidus",-99.106397,28.902162
"47687","Perognathus merriami",-99.714453,30.17444
"47688","Dipodomys compactus",-97.06083,27.558932
"47691","Chaetodipus hispidus",-97.481193,28.586281
"47704","Dipodomys compactus",-97.234473,27.986947
"47705","Dipodomys compactus",-98.759409,27.30639
"47706","Dipodomys compactus",-98.759409,27.30639
"47707","Dipodomys ordii",-99.393126,27.50611
"47708","Dipodomys compactus",-98.725866,29.171725
"47715","Liomys irroratus",-97.863536,26.48111
"47716","Chaetodipus hispidus",-98.183791,27.75194
"47717","Chaetodipus hispidus",-98.892424,27.46556
"47718","Liomys irroratus",-97.055408,26.1
"47719","Chaetodipus hispidus",-98.183791,27.75194
"47727","Dipodomys compactus",-97.176312,26.175402
"47733","Dipodomys compactus",-97.06083,27.501106
"47736","Dipodomys compactus",-97.81472,27.269417
"47737","Chaetodipus hispidus",-97.330544,26.48111
"47747","Dipodomys ordii",-99.976512,28.419446
"47748","Dipodomys compactus",-98.759409,27.30639
"47749","Dipodomys compactus",-98.759409,27.30639
"47750","Dipodomys ordii",-98.89333,26.983977
"47752","Dipodomys compactus",-99.11167,27.029473
"47753","Liomys irroratus",-97.863536,26.48111
"47754","Liomys irroratus",-97.863536,26.48111
"47755","Liomys irroratus",-97.863536,26.48111
"47756","Dipodomys ordii",-98.892424,27.46556
"47757","Perognathus merriami",-98.892424,27.46556
"47758","Liomys irroratus",-97.863536,26.48111
"47764","Dipodomys compactus",-97.176312,26.175402
"47765","Dipodomys compactus",-97.176312,26.175402
"47769","Dipodomys compactus",-97.06083,27.501106
"47773","Dipodomys ordii",-98.906622,28.54734
"47777","Dipodomys compactus",-97.81472,27.269417
"47778","Dipodomys compactus",-97.81472,27.269417
"47783","Dipodomys compactus",-98.66179,27.30639
"47784","Dipodomys compactus",-97.78889,27.047909
"47785","Perognathus merriami",-97.78889,27.047909
"47786","Dipodomys compactus",-97.160046,26.07306
"47787","Dipodomys ordii",-98.963455,27.359302
"47788","Dipodomys ordii",-98.976464,27.040607
"47789","Dipodomys compactus",-98.759409,27.30639
"47790","Dipodomys ordii",-98.941955,26.88278
"47791","Perognathus merriami",-98.67806,27.046169
"47792","Chaetodipus hispidus",-99.17728,28.89194
"47797","Liomys irroratus",-97.863536,26.48111
"47798","Liomys irroratus",-97.863536,26.48111
"47799","Perognathus merriami",-100.416755,28.70889
"47800","Perognathus merriami",-99.39952,28.34528
"47801","Chaetodipus hispidus",-99.39952,28.34528
"47802","Chaetodipus hispidus",-98.183791,27.75194
"47803","Chaetodipus hispidus",-97.860555,28.09417
"47807","Dipodomys compactus",-97.176312,26.175402
"47808","Dipodomys compactus",-97.176312,26.175402
"47810","Chaetodipus hispidus",-99.714453,30.17444
"47815","Chaetodipus hispidus",-98.906622,28.54734
"47821","Dipodomys compactus",-97.78278,26.510023
"47822","Dipodomys compactus",-97.160046,26.07306
"47823","Dipodomys compactus",-98.67806,27.21965
"47824","Dipodomys compactus",-97.77583,26.70298
"47825","Dipodomys compactus",-98.759409,27.30639
"47833","Liomys irroratus",-97.863536,26.48111
"47834","Liomys irroratus",-97.863536,26.48111
"47835","Chaetodipus hispidus",-98.892424,27.46556
"47836","Chaetodipus hispidus",-97.863536,26.48111
"47837","Liomys irroratus",-97.863536,26.48111
"47838","Liomys irroratus",-97.055408,26.1
"47840","Chaetodipus hispidus",-98.183791,27.75194
"47851","Dipodomys compactus",-97.261559,26.509984
"47856","Perognathus merriami",-97.81472,27.269417
"47863","Dipodomys compactus",-98.84056,27.483657
"47864","Dipodomys compactus",-98.900762,27.447959
"47865","Dipodomys ordii",-98.89333,26.983977
"47866","Dipodomys ordii",-99.08694,27.665181
"47868","Chaetodipus hispidus",-99.17728,28.89194
"47871","Liomys irroratus",-97.863536,26.48111
"47872","Liomys irroratus",-97.863536,26.48111
"47873","Liomys irroratus",-97.863536,26.48111
"47874","Liomys irroratus",-97.863536,26.48111
"47875","Liomys irroratus",-97.863536,26.48111
"47878","Chaetodipus hispidus",-97.78278,26.56785
"47880","Liomys irroratus",-97.055408,26.1
"47881","Chaetodipus hispidus",-98.183791,27.75194
"47884","Dipodomys compactus",-97.261559,26.509984
"47885","Dipodomys compactus",-97.176312,26.175402
"47888","Chaetodipus hispidus",-99.714453,30.17444
"47889","Dipodomys compactus",-97.06083,27.558932
"47890","Dipodomys compactus",-97.06083,27.558932
"47892","Dipodomys ordii",-99.223134,28.04083
"47893","Chaetodipus hispidus",-98.906622,28.54734
"47899","Dipodomys compactus",-98.759409,27.30639
"47900","Dipodomys compactus",-98.67806,27.21965
"47905","Liomys irroratus",-97.863536,26.48111
"47906","Liomys irroratus",-97.863536,26.48111
"47907","Liomys irroratus",-97.863536,26.48111
"47908","Chaetodipus hispidus",-97.863536,26.48111
"47909","Perognathus merriami",-98.892424,27.46556
"47910","Liomys irroratus",-97.055408,26.1
"47911","Perognathus merriami",-98.892424,27.46556
"47913","Liomys irroratus",-97.055408,26.1
"47919","Dipodomys compactus",-97.261559,26.509984
"47923","Dipodomys compactus",-97.06083,27.558932
"47926","Chaetodipus hispidus",-97.81472,27.269417
"47931","Chaetodipus hispidus",-97.11828,29.30411
"47938","Dipodomys compactus",-97.78278,26.510023
"47939","Dipodomys ordii",-98.930647,27.081496
"47940","Dipodomys compactus",-98.707041,26.37944
"47943","Chaetodipus hispidus",-99.17728,28.89194
"47947","Liomys irroratus",-97.863536,26.48111
"47948","Liomys irroratus",-97.863536,26.48111
"47949","Liomys irroratus",-97.863536,26.48111
"47950","Liomys irroratus",-97.863536,26.48111
"47951","Liomys irroratus",-97.863536,26.48111
"47953","Perognathus merriami",-98.892424,27.46556
"47954","Perognathus merriami",-99.39952,28.34528
"47955","Chaetodipus hispidus",-97.765828,28.81889
"47963","Dipodomys compactus",-97.261559,26.509984
"47965","Dipodomys compactus",-97.06083,27.558932
"47966","Perognathus merriami",-98.927823,27.42467
"47967","Dipodomys compactus",-97.06083,27.558932
"47976","Dipodomys compactus",-97.81472,27.269417
"47978","Dipodomys compactus",-97.78889,27.047909
"47979","Dipodomys compactus",-97.78889,27.047909
"47980","Dipodomys compactus",-98.67806,27.205193
"47981","Dipodomys ordii",-98.884798,27.122386
"47982","Dipodomys ordii",-98.976464,27.040607
"47983","Dipodomys compactus",-98.759409,27.30639
"47984","Dipodomys ordii",-98.941955,26.88278
"47985","Dipodomys ordii",-98.976464,27.040607
"47988","Dipodomys ordii",-98.89333,26.955064
"47991","Liomys irroratus",-97.78278,27.565364
"47992","Liomys irroratus",-97.863536,26.48111
"47993","Liomys irroratus",-97.863536,26.48111
"47994","Liomys irroratus",-97.863536,26.48111
"47995","Perognathus merriami",-98.892424,27.46556
"47998","Chaetodipus hispidus",-98.183791,27.75194
"47999","Chaetodipus hispidus",-99.106397,28.902162
"48000","Chaetodipus hispidus",-98.183791,27.75194
"48003","Chaetodipus hispidus",-98.988902,29.98478
"48009","Chaetodipus hispidus",-98.906622,28.54734
"48013","Perognathus merriami",-97.81472,27.269417
"48021","Dipodomys compactus",-98.67806,27.277477
"48023","Dipodomys compactus",-97.78889,27.047909
"48024","Perognathus merriami",-97.78889,27.047909
"48025","Dipodomys compactus",-97.160046,26.07306
"48026","Dipodomys compactus",-98.12167,26.617547
"48027","Dipodomys compactus",-98.67806,27.205193
"48028","Dipodomys ordii",-99.11167,27.029473
"48029","Dipodomys ordii",-98.881791,27.205009
"48031","Dipodomys ordii",-99.259648,26.896718
"48032","Liomys irroratus",-97.863536,26.48111
"48033","Liomys irroratus",-97.863536,26.48111
"48034","Liomys irroratus",-97.863536,26.48111
"48035","Liomys irroratus",-97.863536,26.48111
"48036","Liomys irroratus",-97.863536,26.48111
"48037","Liomys irroratus",-97.863536,26.48111
"48038","Liomys irroratus",-97.863536,26.48111
"48039","Chaetodipus hispidus",-97.863536,26.48111
"48040","Liomys irroratus",-97.863536,26.48111
"48041","Dipodomys ordii",-98.892424,27.46556
"48042","Liomys irroratus",-97.055408,26.1
"48043","Chaetodipus hispidus",-98.892424,27.46556
"48044","Dipodomys ordii",-97.78278,26.56785
"48045","Chaetodipus hispidus",-98.183791,27.75194
"48050","Chaetodipus hispidus",-98.4,29.58
"48051","Chaetodipus hispidus",-99.714453,30.17444
"48052","Dipodomys compactus",-97.06083,27.558932
"48053","Chaetodipus hispidus",-96.183707,29.58944
"48056","Chaetodipus hispidus",-99.32056,28.504417
"48063","Dipodomys compactus",-97.75243,26.68528
"48064","Dipodomys compactus",-97.75243,26.68528
"48065","Dipodomys compactus",-97.160046,26.07306
"48066","Dipodomys compactus",-98.66179,27.30639
"48068","Dipodomys ordii",-98.84056,27.440287
"48069","Dipodomys ordii",-98.969681,27.372659
"48070","Dipodomys compactus",-98.759409,27.30639
"48072","Dipodomys ordii",-98.89333,27.01289
"48073","Dipodomys ordii",-98.759409,27.30639
"48074","Dipodomys ordii",-99.08872,27.021005
"48075","Liomys irroratus",-97.77583,26.70298
"48076","Perognathus merriami",-99.259645,26.917162
"48077","Chaetodipus hispidus",-99.17728,28.89194
"48079","Liomys irroratus",-97.863536,26.48111
"48080","Liomys irroratus",-97.863536,26.48111
"48081","Liomys irroratus",-97.863536,26.48111
"48082","Liomys irroratus",-97.055408,26.1
"48083","Chaetodipus hispidus",-97.765828,28.81889
"48084","Chaetodipus hispidus",-99.335957,26.90694
"48088","Liomys irroratus",-99.138942,26.55861
"48090","Dipodomys compactus",-97.261559,26.509984
"48092","Chaetodipus hispidus",-97.182877,29.03638
"48095","Dipodomys compactus",-98.84056,27.460686
"48097","Chaetodipus hispidus",-97.976997,27.530001
"48104","Chaetodipus hispidus",-97.330544,26.48111
"48105","Perognathus merriami",-97.81472,27.269417
"48112","Perognathus merriami",-97.78889,27.047909
"48113","Dipodomys compactus",-98.791948,27.30639
"48114","Dipodomys ordii",-99.08872,27.021005
"48116","Dipodomys compactus",-98.759409,27.30639
"48117","Liomys irroratus",-97.77583,26.70298
"48118","Dipodomys compactus",-97.160046,26.07306
"48120","Perognathus merriami",-98.775678,27.30639
"48121","Chaetodipus hispidus",-99.17728,28.89194
"48127","Chaetodipus hispidus",-98.183791,27.75194
"48128","Chaetodipus hispidus",-97.860555,28.09417
"48131","Chaetodipus hispidus",-99.106397,28.902162
"48132","Liomys irroratus",-97.055408,26.1
"48136","Dipodomys compactus",-97.06083,27.558932
"48141","Chaetodipus hispidus",-97.330544,26.48111
"48142","Chaetodipus hispidus",-97.330544,26.48111
"48148","Dipodomys compactus",-97.160046,26.07306
"48149","Dipodomys compactus",-98.759409,27.30639
"48150","Dipodomys compactus",-98.759409,27.30639
"48151","Dipodomys compactus",-98.67806,27.21965
"48152","Dipodomys ordii",-99.019819,27.08234
"48155","Liomys irroratus",-97.863536,26.48111
"48156","Liomys irroratus",-97.863536,26.48111
"48157","Liomys irroratus",-97.863536,26.48111
"48158","Liomys irroratus",-97.863536,26.48111
"48159","Liomys irroratus",-97.863536,26.48111
"48160","Chaetodipus hispidus",-97.863536,26.48111
"48161","Perognathus merriami",-98.892424,27.46556
"48162","Chaetodipus hispidus",-98.892424,27.46556
"48163","Liomys irroratus",-97.055408,26.1
"48168","Liomys irroratus",-97.055408,26.1
"48171","Perognathus merriami",-97.85583,27.51556
"48178","Perognathus merriami",-99.14,30.00385
"48185","Chaetodipus hispidus",-96.94083,29.385783
"48189","Dipodomys compactus",-97.160046,26.07306
"48192","Dipodomys ordii",-99.781857,28.422885
"48193","Dipodomys compactus",-98.759409,27.30639
"48195","Dipodomys compactus",-98.67806,27.205193
"48196","Dipodomys compactus",-97.77583,26.70298
"48197","Dipodomys ordii",-98.942105,27.071274
"48198","Dipodomys ordii",-98.976464,27.040607
"48200","Chaetodipus hispidus",-99.17728,28.89194
"48207","Liomys irroratus",-97.863536,26.48111
"48208","Liomys irroratus",-97.863536,26.48111
"48210","Perognathus merriami",-98.892424,27.46556
"48211","Perognathus merriami",-98.892424,27.46556
"48214","Chaetodipus hispidus",-97.99818,23.826378
"48215","Liomys irroratus",-97.99818,23.826378
"48216","Liomys irroratus",-97.99818,23.826378
"48217","Liomys irroratus",-97.99818,23.826378
"48218","Liomys irroratus",-97.99818,23.826378
"48219","Liomys irroratus",-97.99818,23.826378
"48220","Perognathus flavus",-97.99818,23.826378
"48221","Liomys irroratus",-97.99818,23.826378
"48222","Liomys irroratus",-97.99818,23.826378
"48223","Liomys irroratus",-97.99818,23.826378
"48231","Liomys irroratus",-97.99818,23.826378
"48232","Liomys irroratus",-97.99818,23.826378
"48233","Liomys irroratus",-97.99818,23.826378
"48234","Liomys irroratus",-97.99818,23.826378
"48235","Liomys irroratus",-97.99818,23.826378
"48236","Liomys irroratus",-97.99818,23.826378
"48237","Liomys irroratus",-97.99818,23.826378
"48238","Liomys irroratus",-97.99818,23.826378
"48239","Liomys irroratus",-97.99818,23.826378
"48240","Liomys irroratus",-97.99818,23.826378
"48293","Perognathus merriami",-97.543056,25.401944
"48294","Perognathus merriami",-97.543056,25.401944
"48299","Liomys irroratus",-97.776,23.787
"48300","Liomys irroratus",-97.776389,23.786944
"48301","Liomys irroratus",-97.776389,23.786944
"48302","Liomys irroratus",-97.776389,23.786944
"48303","Liomys irroratus",-97.776,23.787
"48304","Liomys irroratus",-97.776389,23.786944
"48305","Liomys irroratus",-97.733333,24.616667
"48306","Liomys irroratus",-98.183333,23.9
"48309","Liomys irroratus",-97.733333,24.616667
"48311","Chaetodipus hispidus",-97.733333,24.616667
"48312","Liomys irroratus",-97.733333,24.616667
"48313","Liomys pictus",-98.205158,23.796944
"48314","Chaetodipus hispidus",-98.205158,23.796944
"48315","Chaetodipus hispidus",-98.205158,23.796944
"48316","Liomys pictus",-98.205158,23.814991
"48317","Liomys irroratus",-99.148315,24.778694
"48320","Liomys irroratus",-99.148315,24.778694
"48321","Liomys irroratus",-99.148315,24.778694
"48322","Liomys irroratus",-99.148315,24.778694
"48323","Liomys irroratus",-99.148315,24.778694
"48324","Liomys irroratus",-99.148315,24.778694
"48325","Liomys irroratus",-99.148315,24.778694
"48327","Liomys irroratus",-99.148315,24.778694
"48328","Liomys irroratus",-99.148315,24.778694
"48331","Liomys irroratus",-98.2078753914968,23.799870926336
"48332","Liomys irroratus",-98.2078753914968,23.799870926336
"48333","Liomys irroratus",-98.2078753914968,23.799870926336
"48348","Liomys irroratus",-98.721944,24.609167
"48349","Liomys irroratus",-98.721944,24.564722
"48357","Liomys irroratus",-98.99936,24.66735
"48359","Liomys irroratus",-98.882,24.582
"48360","Liomys irroratus",-98.881944,24.581944
"48361","Liomys irroratus",-98.99936,24.66735
"48363","Liomys irroratus",-98.881944,24.581944
"48364","Liomys irroratus",-98.979444,24.596389
"48369","Liomys irroratus",-98.979444,24.596389
"48370","Liomys irroratus",-98.721944,24.609167
"48373","Liomys irroratus",-98.721944,24.609167
"48374","Liomys irroratus",-98.722,24.609
"48376","Liomys irroratus",-98.979,24.596
"48390","Liomys",-97.3475,25.879722
"48391","Chaetodipus hispidus",-97.305,25.835
"48392","Chaetodipus hispidus",-97.305,25.834722
"48393","Chaetodipus hispidus",-97.348,25.88
"48394","Chaetodipus hispidus",-97.3475,25.879722
"48399","Chaetodipus nelsoni",-99.754,23.576
"48400","Chaetodipus nelsoni",-99.753889,23.576389
"48401","Chaetodipus nelsoni",-99.753889,23.576389
"48402","Chaetodipus nelsoni",-99.754,23.576
"48403","Chaetodipus nelsoni",-99.723889,23.576389
"48404","Chaetodipus nelsoni",-99.724,23.576
"48405","Chaetodipus nelsoni",-99.724,23.576
"48406","Chaetodipus nelsoni",-99.724,23.576
"48407","Chaetodipus nelsoni",-99.723889,23.576389
"48408","Chaetodipus nelsoni",-99.723889,23.576389
"48409","Chaetodipus nelsoni",-99.723889,23.576389
"48410","Chaetodipus nelsoni",-99.724,23.576
"48411","Chaetodipus nelsoni",-99.724,23.576
